id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
il_postino_the_postman,45005,1/1/2000,Christopher Null,FALSE,5-Apr,fresh,Filmcritic.com,,POSITIVE,
1066120-scarlet_letter,45049,1/1/2000,James Berardinelli,TRUE,4-Feb,rotten,ReelViews,"Literary purists will be aghast at some of the liberties taken with the original text, but my complaints have more to do with cinematic misjudgments than with those in the book-to-screen translation.",NEGATIVE,http://www.reelviews.net/php_review_template.php?identifier=108
1066120-scarlet_letter,45050,1/1/2000,Roger Ebert,TRUE,1.5/4,rotten,Chicago Sun-Times,"The movie has removed the character's sense of guilt, and therefore the story's drama.",NEGATIVE,http://www.rogerebert.com/reviews/the-scarlet-letter-1995
1066120-scarlet_letter,45054,1/1/2000,Desson Thomson,TRUE,,rotten,Washington Post,"Picture yourself trudging out of the theater with a letter ""D"" (for ""disappointment"") firmly pinned to your chest.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/thescarletletterrhowe_c0320e.htm
1066120-scarlet_letter,45055,1/1/2000,Rita Kempley,TRUE,,rotten,Washington Post,The picture's period furnishings include Hester's 17th-century hot tub.,NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/thescarletletterrkempley_c0320b.htm
1066120-scarlet_letter,45058,1/1/2000,Cynthia Fuchs,FALSE,,rotten,Philadelphia City Paper,"Roland Joffe's deeply ridiculous movie is caught between rocks and hard places, from its ""what were they thinking?"" concept (""freely adapted from the novel by Nathaniel Hawthorne"") to its muddled execution.",NEGATIVE,http://archives.citypaper.net/articles/101295/article025.shtml
1066120-scarlet_letter,45061,1/1/2000,Madeleine Williams,FALSE,4-Jan,rotten,Cinematter,Pitiful loose interpretation of the Nathaniel Hawthorne novel of adultery and its implications.,NEGATIVE,http://www.cinematter.com/movie.php3?scarletletter
1066120-scarlet_letter,45068,1/1/2000,Hollis Chacona,TRUE,5-Jan,rotten,Austin Chronicle,"This catastrophic conglomeration of Puritanical repression and modern sensibilities squanders terrific acting talent and sumptuous production values, not to mention a darn good story.",NEGATIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142576
1066120-scarlet_letter,45072,1/1/2000,Chris Hicks,FALSE,,rotten,Deseret News (Salt Lake City),"The result is merely a big-budget, opulently costumed soap opera that is way too long (two hours, 15 minutes) and way too slow.",NEGATIVE,http://www.deseretnews.com/article/700001595/The-Scarlet-Letter.html
1066120-scarlet_letter,45073,1/1/2000,Susan Wloszczyna,TRUE,4-Feb,rotten,USA Today,Students beware: This is no sub for Cliffs Notes. The script takes more liberties with the text than Elizabeth Berkley did with that pole in Showgirls.,NEGATIVE,
1066120-scarlet_letter,45079,1/1/2000,Barbara Shulgasser,FALSE,4-Jan,rotten,San Francisco Examiner,"With Demi Moore and Gary Oldman as those 17th century adulterers Hester Prynne and the Rev. Dimmesdale, the movie has its silly moments, but more impressively, it is turgid, the second most prevalent trait of Joffe's films, and long, the third.",NEGATIVE,http://www.sfgate.com/cgi-bin/article.cgi?f=/e/a/1995/10/13/WEEKEND10507.dtl
unstrung_heroes,45082,1/1/2000,James Berardinelli,TRUE,4-Mar,fresh,ReelViews,,POSITIVE,http://www.reelviews.net/movies/u/unstrung.html
unstrung_heroes,45083,1/1/2000,Roger Ebert,TRUE,3.5/4,fresh,Chicago Sun-Times,Unstrung Heroes has been directed by Diane Keaton with an unusual combination of sentiment and quirky eccentricity. There are moments so touching that the heart almost stops.,POSITIVE,http://www.rogerebert.com/reviews/unstrung-heroes-1995
unstrung_heroes,45095,1/1/2000,Madeleine Williams,FALSE,4-Mar,fresh,Cinematter,,POSITIVE,http://www.cinematter.com/movie.php3?unstrungheroes
unstrung_heroes,45100,1/1/2000,Steve Rhodes,FALSE,4-Jan,rotten,Internet Reviews,,NEGATIVE,http://reviews.imdb.com/Reviews/41/4154
unstrung_heroes,45102,1/1/2000,Susan Stark,TRUE,4-Feb,rotten,Detroit News,,NEGATIVE,
unstrung_heroes,45103,1/1/2000,Marjorie Baumgarten,TRUE,5-Mar,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142618
unstrung_heroes,45108,1/1/2000,Christopher Null,FALSE,5-Apr,fresh,Filmcritic.com,,POSITIVE,
crumb,45118,1/1/2000,James Berardinelli,TRUE,4-Apr,fresh,ReelViews,,POSITIVE,http://www.reelviews.net/php_review_template.php?identifier=341
crumb,45120,1/1/2000,Roger Ebert,TRUE,4-Apr,fresh,Chicago Sun-Times,One of the most remarkable and haunting documentaries ever made.,POSITIVE,http://www.rogerebert.com/reviews/crumb-1995
crumb,45129,1/1/2000,Madeleine Williams,FALSE,4-Jan,rotten,Cinematter,,NEGATIVE,http://www.cinematter.com/movie.php3?crumb
crumb,45132,1/1/2000,Rob Gonsalves,FALSE,A+,fresh,Rob's Movie Vault,A masterpiece of neutral ambiguity&#46;,POSITIVE,https://robsmovievault.wordpress.com/1995/04/21/crumb/
crumb,45139,1/1/2000,Marjorie Baumgarten,TRUE,5-Apr,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142710
crumb,45140,1/1/2000,Jeffrey M. Anderson,FALSE,4-Apr,fresh,Combustible Celluloid,"Rarely has there ever been a work as great as Crumb, an achievement resting on both Zwigoff's talent and grace and on the enigma and poetry of its subject.",POSITIVE,http://www.combustiblecelluloid.com/crumb.shtml
crumb,45147,1/1/2000,Mike Clark,TRUE,4-Apr,fresh,USA Today,"Crumb's sense of humor is his saving personal grace and the movie's insurance policy against total immersion into the morbid. But just so you know, Crumb fully earns its most revealing screen credit: 'David Lynch Presents.'",POSITIVE,
seven,45159,1/1/2000,James Berardinelli,TRUE,4-Mar,fresh,ReelViews,"Seven is unnecessarily gory and runs for a little too long, but neither of these elements detracts much from the film's enjoyability (unless you have a weak stomach).",POSITIVE,http://www.reelviews.net/php_review_template.php?identifier=740
seven,45160,1/1/2000,Roger Ebert,TRUE,3.5/4,fresh,Chicago Sun-Times,"Good as it is, it misses greatness by not quite finding the right way to end.",POSITIVE,http://www.rogerebert.com/reviews/great-movie-seven-1995
seven,45162,1/1/2000,Sean P. Means,TRUE,,rotten,Film.com,"Eventually, with its irrationally downbeat ending, Seven even drags the viewer down into the abyss.",NEGATIVE,
seven,45163,1/1/2000,Andy Spletzer,TRUE,,fresh,Film.com,Well worth a look.,POSITIVE,
seven,45165,1/1/2000,Desson Thomson,TRUE,,rotten,Washington Post,"Unfortunately, screenwriter Andrew Kevin Walker's finale, in addition to its grossness, feels like an act of treachery against the viewer.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/sevenrhowe_c02e6b.htm
seven,45166,1/1/2000,Rita Kempley,TRUE,,rotten,Washington Post,"Seven, a grisly social allegory drawn in blood and spawned in despair, casts a lingering, malodorous spell.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/sevenrkempley_c02e62.htm
seven,45176,1/1/2000,Liz Braun,FALSE,,fresh,Jam! Movies,"We stumbled out of a screening of the new psychological drama Seven gasping for breath, and with a pounding headache and a stomach knotted like a Boy Scout badge test.",POSITIVE,
seven,45187,1/1/2000,Madeleine Williams,FALSE,4-Apr,fresh,Cinematter,"Grisly and disturbing, but very, very good.",POSITIVE,http://www.cinematter.com/movie.php3?seven
seven,45199,1/1/2000,Steve Rhodes,FALSE,3.5/4,fresh,Internet Reviews,"Along with the camerawork, the sets by Arthur Max were depressingly and shockingly perfect.",POSITIVE,http://reviews.imdb.com/Reviews/40/4093
seven,45210,1/1/2000,Ted Prigge,FALSE,4-Apr,fresh,rec.arts.movies.reviews,"dark, brooding, occasioanlly funny, satirical, smart, and entertaining.",POSITIVE,http://reviews.imdb.com/Reviews/95/9546
seven,45212,1/1/2000,Susan Stark,TRUE,4-Mar,fresh,Detroit News,When's the last time you saw a movie in which The Divine Comedy figured as a significant plot point?,POSITIVE,
seven,45218,1/1/2000,Marc Savlov,TRUE,4.5/5,fresh,Austin Chronicle,"Positively dripping with a soggy, oppressive atmosphere, the film is blanketed with a miasma of madness.",POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142605
seven,45228,1/1/2000,Chris Hicks,FALSE,,fresh,Deseret News (Salt Lake City),"As the story progresses, the film manages to become quite engrossing, but it is a bit disconcerting that it can be so compelling and repugnant at the same time.",POSITIVE,http://www.deseretnews.com/article/700001621/Seven.html
seven,45229,1/1/2000,Mike Clark,TRUE,2.5/4,fresh,USA Today,"Focus, Freeman and film craft make Seven difficult to dismiss as a stylish exercise, but employing this grisly subject matter for an exercise of any kind is a queasy way to go.",POSITIVE,
seven,45231,1/1/2000,Christopher Null,FALSE,5-Apr,fresh,Filmcritic.com,"Lean back, peer into the darkness, oh, and hold on to your popcorn and your date exceptionally tight when they get to 'sloth.'",POSITIVE,
seven,45232,1/1/2000,Bryant Frazer,FALSE,A,fresh,Bryant Frazer's Deep Focus,"Because the movie believes in its mission, the climax is likely to resonate in your head for hours, perhaps days after viewing.",POSITIVE,http://www.deep-focus.com/flicker/se7en.html
seven,45241,1/1/2000,Edward Guthmann,TRUE,4-Mar,fresh,San Francisco Chronicle,"Hannibal Lecter, say hello to John Doe.",POSITIVE,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/1996/03/29/DD44989.DTL
seven,45242,1/1/2000,Barbara Shulgasser,FALSE,,rotten,San Francisco Examiner,"The trouble with Seven is that while the premise is intriguing, the movie is gluey, bumbling and singularly un-thrilling.",NEGATIVE,http://www.sfgate.com/cgi-bin/article.cgi?f=/e/a/1995/09/22/WEEKEND9555.dtl
seven,45245,1/1/2000,Rob Blackwelder,FALSE,3.5/4,fresh,SPLICEDWire,"Shaky camera shots, dark sets and a disturbing script that takes its characters to the extremes of emotion all contribute to the film creating a unsettled feeling that stays with you for a couple hours after the credits roll.",POSITIVE,http://splicedwire.com/95andbefore/seven.html
seven,45246,1/1/2000,Richard Schickel,TRUE,,rotten,TIME Magazine,"It is very tiresome peering through the gloom trying to catch a glimpse of something interesting, then having to avert one's eyes when it turns out to be just another brutally tormented body.",NEGATIVE,"http://www.time.com/time/magazine/article/0,9171,983491,00.html"
1066169-home_for_the_holidays,45252,1/1/2000,James Berardinelli,TRUE,4-Feb,rotten,ReelViews,"Aside from a few effective, low-key scenes, the movie doesn't involve the viewer.",NEGATIVE,http://www.reelviews.net/movies/h/home_holidays.html
1066169-home_for_the_holidays,45253,1/1/2000,Roger Ebert,TRUE,3.5/4,fresh,Chicago Sun-Times,"The movie, which is about the Thanksgiving family reunion from hell, is not exactly a comedy and yet not a drama, either. Like many family reunions, it has a little of both elements, and the strong sense that madness is being held just out of sight.",POSITIVE,http://www.rogerebert.com/reviews/home-for-the-holidays-1995
1066169-home_for_the_holidays,45258,1/1/2000,Rita Kempley,TRUE,,rotten,Washington Post,"With many of the conversations going on simultaneously, it's difficult -- sometimes even impossible -- to know who is saying what and to whom.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/homefortheholidayspg13kempley_c0354f.htm
1066169-home_for_the_holidays,45264,1/1/2000,MaryAnn Johanson,FALSE,10-Sep,fresh,Flick Filosopher,"Perhaps the most realistic holiday movie I've ever seen, this oddly charming, poignant, and blackly funny film is a treasure not to be missed.",POSITIVE,http://www.flickfilosopher.com/flickfilos/archive/4q99/homeholidays.html
1066169-home_for_the_holidays,45265,1/1/2000,Guy MacPherson,FALSE,60/100,rotten,Apollo Guide,"The film doesn't quite work. The goofball parts just aren't as funny as they're meant to be. But it's enjoyable in stretches, particularly when the zaniness dies down.",NEGATIVE,http://www.apolloguide.com/mov_fullrev.asp?CID=35
1066169-home_for_the_holidays,45266,1/1/2000,Cynthia Fuchs,FALSE,,rotten,Philadelphia City Paper,"Jodie Foster's second film isn't quite that bad, even if it does resort to some we're-all-human humor and a fart joke.",NEGATIVE,http://archives.citypaper.net/articles/110295/article030.shtml
1066169-home_for_the_holidays,45267,1/1/2000,Caroline Westbrook,TRUE,5-Mar,fresh,Empire Magazine,"It's likeable in that cosy, wet Sunday afternoon, family sort of way.",POSITIVE,http://www.empireonline.com/reviews/review.asp?FID=1317
1066169-home_for_the_holidays,45270,1/1/2000,Madeleine Williams,FALSE,4-Feb,rotten,Cinematter,,NEGATIVE,
1066169-home_for_the_holidays,45274,1/1/2000,Steve Rhodes,FALSE,1.5/4,rotten,Internet Reviews,"There is a good movie contained within Home For the Holidays which I suppose is why most of the critics love this show. For me, there are way too many failed sight gags and characters that got on my nerves with their antics and mannerisms.",NEGATIVE,http://reviews.imdb.com/Reviews/42/4224
1066169-home_for_the_holidays,45277,1/1/2000,Susan Stark,TRUE,4-Mar,fresh,Detroit News,,POSITIVE,
1066169-home_for_the_holidays,45278,1/1/2000,Marjorie Baumgarten,TRUE,2.5/5,rotten,Austin Chronicle,There so many likable moments in Home for the Holidays that nail situations so aptly that it's a shame that there are so many more moments that leave you scratching your head and wondering what to think.,NEGATIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142551
1066169-home_for_the_holidays,45284,1/1/2000,Chris Hicks,FALSE,4-Feb,rotten,Deseret News (Salt Lake City),"Overstuffed with subplots, the film is somewhat episodic in nature, giving each of the characters a few scenes to develop some depth. But their eccentricities seem overly mannered and the big gag scenes are not played strictly for laughs.",NEGATIVE,http://www.deseretnews.com/article/700000801/Home-for-the-Holidays.html
1066169-home_for_the_holidays,45285,1/1/2000,Susan Wloszczyna,TRUE,4-Mar,fresh,USA Today,"With her keen actor's instincts, Foster piles on plenty for her terrific cast to chew on and for us to savor.",POSITIVE,
1066169-home_for_the_holidays,45295,1/1/2000,Barbara Shulgasser,FALSE,4-Mar,fresh,San Francisco Examiner,"This movie is about fixing the little cracks in love, and it's a fine example of the restorer's art.",POSITIVE,http://www.sfgate.com/cgi-bin/article.cgi?f=/e/a/1995/11/03/WEEKEND3611.dtl
1066169-home_for_the_holidays,45296,1/1/2000,Rob Blackwelder,FALSE,4-Apr,fresh,SPLICEDWire,"Holly Hunter is amazing. When watching her you get a sense of her character's whole life, not just the time she spends on the screen.",POSITIVE,http://splicedwire.com/95andbefore/home4holidays.html
1066170-kicking_and_screaming,45299,1/1/2000,James Berardinelli,TRUE,2.5/4,rotten,ReelViews,What's on screen is just a little too familiar to be worth lauding.,NEGATIVE,http://www.reelviews.net/movies/k/kicking.html
1066170-kicking_and_screaming,45300,1/1/2000,Roger Ebert,TRUE,4-Mar,fresh,Chicago Sun-Times,"I like people who talk interestingly, who have read books, who appreciate verbal wit, who look dubiously at establishment assumptions.",POSITIVE,http://www.rogerebert.com/reviews/kicking-and-screaming-1995
1066170-kicking_and_screaming,45302,1/1/2000,Jean Oppenheimer,FALSE,2.5/5,fresh,Boxoffice Magazine,"Baumbach makes an assured writing/directing debut, but this will probably do best in the video marketplace.",POSITIVE,http://boxoffice.com/reviews/2008/08/kicking-and-screaming.php
1066170-kicking_and_screaming,45303,1/1/2000,Hal Hinson,TRUE,,fresh,Washington Post,"In general, Baumbach's eye for generational detail is impeccable -- he knows what's on these kids' minds, and has found a language to express it.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/kickingandscreamingrhinson_c0379b.htm
1066170-kicking_and_screaming,45307,1/1/2000,Bob Thompson,FALSE,5-Apr,fresh,Jam! Movies,Kicking And Screaming's familiarity breeds a caustic but definitive contentment that comes with uncloaking the popular twentysomething trend toward guy-bright-but-lite.,POSITIVE,
1066170-kicking_and_screaming,45312,1/1/2000,Steve Rhodes,FALSE,4-Feb,rotten,Internet Reviews,"Although Baumbach's film showed a lot of potential, too much was unrealized for me to be able to recommend it.",NEGATIVE,http://reviews.imdb.com/Reviews/44/4423
1066170-kicking_and_screaming,45315,1/1/2000,Susan Stark,TRUE,4-Jan,rotten,Detroit News,,NEGATIVE,
1066170-kicking_and_screaming,45317,1/1/2000,Marjorie Baumgarten,TRUE,5-Mar,fresh,Austin Chronicle,Stands out amongst the 'twentysomething and fresh out of college' crop of films.,POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a140176
1066170-kicking_and_screaming,45318,1/1/2000,Joe Baltake,FALSE,.5/4,rotten,Sacramento Bee,Loses its initial kick and verve and settles down into one long whine.,NEGATIVE,http://www.movieclub.com/reviews/archives/95kicking/kicking.html
1066170-kicking_and_screaming,45319,1/1/2000,Mike Clark,TRUE,4-Mar,fresh,USA Today,Writer-director Noel Baumbach establishes an ear for commentary during his wry-guy movie's opening graduation party.,POSITIVE,
1066170-kicking_and_screaming,45320,1/1/2000,Christopher Null,FALSE,5-Apr,fresh,Filmcritic.com,A hilarious example of what not to do when you graduate.,POSITIVE,
1066170-kicking_and_screaming,45323,1/1/2000,Barbara Shulgasser,FALSE,,rotten,San Francisco Examiner,"Baumbach fails to realize that too often movies about boring people are, well, boring.",NEGATIVE,http://www.sfgate.com/cgi-bin/article.cgi?f=/e/a/1995/11/10/WEEKEND9660.dtl
